mean_temp,min_temp,max_temp,dewpoint_temp,pressure,humidity,cloud,rainfall,low_visibility_hour,sunshine,radiation,evaporation,wind_direction,wind_speed
25.9,25.4,26.6,21.7,1016.8,77,77,0.2,0,3,10.17,1.8,80,37.5
25.4,24.5,26.2,22.3,1016.8,83,81,0.7,0,0.8,6.47,1.7,80,28.9
26.5,24.3,30.1,22.1,1015.6,77,48,0,0,9.5,17.28,3.6,60,10.3
26.7,25.5,29.2,23.3,1017,82,46,0,1,9.5,18.07,5.2,110,15.8
26.4,25.5,28.4,22.9,1018.2,81,61,0,0,7,15.84,4.3,90,24.2
26.7,25.3,29.6,23.1,1017.8,81,53,0,0,8.4,18.18,4.3,100,16.5
25.6,24.4,27.2,21.6,1020.4,79,66,0.5,0,5.3,13.41,2.9,80,40.8
22.9,20.5,24.5,17.8,1020.9,73,61,0,0,4.3,12.03,4.4,20,29.6
22.6,19.7,26,16,1019.8,67,72,0,0,7.5,14.94,4.3,20,22.5
23.7,22.3,25.8,18.8,1019.5,74,82,0,0,2.4,11.97,4.5,70,33
24.7,23.1,26.6,20.4,1018.1,77,83,0,3,3,11.79,3.4,80,29.8
25.8,24.5,28.2,22,1016.1,80,82,0,0,6.5,16.33,4.4,70,28.3
25.5,24.7,26.3,22.4,1015.6,83,81,0,0,0.5,5.68,2,80,30.2
26.2,25.2,28.4,23.4,1016.3,85,87,0.3,0,3.4,11.96,3,80,24.8
26.5,25.5,28.7,23.6,1016.4,84,70,0,0,5.9,13.77,4.1,70,18
26.7,24.8,30.3,23.3,1015.8,82,58,0,0,7.7,16.24,4.4,50,12.8
24.9,24,25.9,21.4,1016.9,81,88,0.3,0,1.1,7.1,3,80,46.3
23.8,22.6,25.4,20.6,1017.7,82,85,1.1,0,2.6,8.53,4.2,80,43.8
23.9,23.6,24.2,21.1,1017.3,84,88,0.3,0,0,2.61,0.3,80,41.4
23.3,21,25.3,22.1,1015.2,92,86,10.4,0,0.3,4.43,0.2,80,29.7
24.3,22.3,26.9,21.2,1014.5,83,74,0,16,5.5,11.79,3.1,30,13.8
24.2,23.5,24.8,22.3,1015.2,89,84,6.5,1,0.1,2.7,0.3,80,35.8
24.8,23.6,25.9,23.5,1013.7,93,74,3.9,0,2.3,8.22,1.9,80,25.5
25.5,24.4,27.2,23.8,1013.9,90,51,0,0,7,15.77,3.6,80,17.2
26.1,24.1,29.1,23.2,1016,84,20,0,0,8.2,14.28,4.1,80,7.9
25.9,24.5,28.5,22.9,1017,84,58,0,0,5.9,15.44,3.8,70,22.1
24.8,24.4,25.9,21.6,1017.2,82,73,0,0,1.1,5.06,3.1,80,30.6
24.8,23.9,26,21.1,1017,80,83,0,0,0.4,7.82,1,70,40.4
25.4,24,27.6,21.3,1017.1,78,65,0,4,8.3,16.04,4.1,80,29.2
25.4,23.7,28.4,21.2,1016.7,78,47,0,1,7.7,14.27,3.6,90,19.6
24.5,23.3,26.6,19.8,1016.7,76,35,0,0,9.8,17.36,3.4,70,31.2
22.6,18.2,25.3,16.8,1017.7,70,44,0,1,6.9,14.17,5.6,20,28.6
18.2,15.8,21.2,7.8,1020.6,52,46,0,0,3.5,10.82,4.8,20,34.3
18.4,15.3,20.4,9.7,1022.4,57,44,0,0,8.6,16.06,2.6,60,39.3
20.8,19.2,22.9,15,1022.5,70,49,0,0,8.6,16.22,3,70,34
22.1,20.3,24.1,17.4,1021.2,75,40,0,10,8.8,14.84,2.8,60,16
22.4,20.4,25.2,17.7,1018.9,75,56,0,18,6,12.45,2.8,100,15.7
22.9,22,25.1,19,1017.6,79,85,0,5,2,9.78,2.7,70,25
23.3,22.2,25,19.6,1017.1,80,69,0,1,6.3,13.26,3.4,70,15.9
20.8,19.6,22.3,16.5,1019.4,77,93,0,0,0,2.41,1.9,20,27.9
19.5,18.4,21,14.9,1021.1,75,88,0,0,0.6,8.6,1.2,50,37.9
18.4,15.7,20.3,15.8,1018.4,85,91,15.7,0,0.1,1.97,2.9,70,41.3
16.6,15.4,18.1,12.2,1021.3,76,91,1,0,0.1,6.42,2.6,10,28.4
17.3,15.4,19.3,12.1,1023.1,72,86,0,0,0.9,8.95,2.3,10,21.8
18,17,19,14.1,1022.2,78,90,0.7,0,0,2.76,1,30,28.5
17.7,16.9,18.9,16.8,1016.8,95,95,44.6,0,0,1.66,0.9,60,35.1
19.3,17.6,20.9,16.8,1015.5,86,80,0,7,5.1,11.86,1.2,20,10.2
19.9,17.9,23,15.5,1016.4,76,72,0,0,6.3,12.58,2.3,60,20.7
20,19.4,20.7,17.1,1016.2,83,88,0,3,0.2,4.31,0.6,70,39.5
20.4,19.7,21,17.8,1016.4,85,83,0,8,0,4.31,1.8,70,30.3
20.4,19.1,21.3,17.3,1016.6,82,84,0,2,0.4,5.42,2.1,50,20.3
18.4,16,20.4,12.6,1019,69,70,0,0,2.2,8.42,3.6,10,26.8
15.2,13.4,17.2,4.3,1022.5,49,11,0,8,9.3,15.54,6.7,10,48
13.2,11.5,15.2,0.4,1025.9,39,25,0,0,9.1,16.46,4,20,35.6
13.9,11.3,16.5,3.1,1026.4,48,11,0,0,9.5,16.39,2.5,40,25.2
16.2,13.8,18.2,8.7,1025.4,62,71,0,0,2.1,6,1.2,30,29
17.6,17,18.6,12.9,1022.5,75,88,0.7,4,0,2.39,1.8,40,19
19.4,17.1,21.1,16.2,1021.3,82,87,0,6,1.6,8.46,1.7,50,22.5
19.9,18.7,20.6,17.6,1020.3,87,88,0.6,0,0.3,5.33,1,60,27.3
21.1,19.8,22.3,19.6,1017.8,91,79,0,1,0,5.5,1.1,40,15
22.3,21.1,24.7,20.7,1016.8,91,70,0,0,6,13.4,2.7,40,9.4
18.2,16.1,21.4,13.5,1020.4,75,89,0.2,0,0.7,5.97,3,10,27.6
17.9,16.9,19.7,13.3,1020.6,74,87,0,7,0.6,6.14,2.5,30,21.6
17.7,16.9,18.8,15,1022.7,84,90,0.4,7,0,2.6,1.2,30,18.4
17.3,16.3,18.6,12.8,1026.6,75,85,0,0,1,5.75,1.6,20,25.9
17.7,16.4,18.9,13.3,1025.9,75,78,0,8,4.6,11.5,2.5,70,33.4
17.3,15.2,19.2,13.3,1025.3,78,86,0.4,15,1.2,8.82,2.6,20,20.9
17.8,15.5,20.5,13,1026.4,74,66,0,19,5.7,11.6,2.3,20,23.3
18.3,16.8,19.9,13.1,1025.9,72,49,0,12,9.3,15.24,3.1,80,26.3
18.9,17.2,21.7,15.6,1022,81,83,0.3,20,0.6,7.77,2,50,15.3
19.3,18,20.3,18.4,1019.7,95,91,5.6,3,0,4.39,0.6,40,14.2
20.6,19.1,22.3,18.8,1018.9,90,88,0,0,1,8.59,1.2,50,16.9
20.7,20.2,21.3,19.9,1015.9,95,81,46.7,1,0,2.23,0,40,13.7
20.9,19.2,24.3,18,1018.8,84,51,0,6,7.7,14.99,3.6,20,14.5
18.8,17,21.4,15,1021.8,79,56,0,0,3.4,9.65,3,30,21.5
18.4,16.5,21,14.4,1020.8,78,28,0,10,7.7,14.24,2.5,60,14.3
18.1,17.1,18.9,14.3,1020.6,78,79,0,1,3.3,9.68,0.6,70,39.3
18,17.2,18.5,15.5,1017.5,85,91,6.9,4,0,2.76,0.5,70,37.7
18.1,16.5,20.4,16.4,1016.5,90,90,30.7,0,2.1,8.52,1.3,40,23.3
17.3,16.1,18.5,13.7,1019.9,79,86,0,0,0.6,7.24,2.9,20,23.9
16.1,14.2,18.7,12.1,1020.8,77,34,0,3,9.1,16.14,3.4,30,24.4
16.5,15.6,17.5,12.9,1019.3,79,81,1.1,0,1.5,7.14,2.2,60,33.2
15.1,14.5,16.1,14.6,1015.4,97,97,38.8,0,0,1.42,0,50,37.5
16.4,15.5,17.1,15.6,1013.5,95,93,12.3,7,0,2.19,2.1,60,40
17.8,14.8,20.6,16.1,1011.5,90,79,24.6,4,1.6,6.49,2,20,23.4
15.2,11.9,17.8,11,1017.1,76,49,0,0,3.9,10.45,1.8,50,28.4
16.4,15.3,17.6,12.5,1020.1,78,84,0,3,1,6.45,1.4,60,38
15.5,14.8,16.8,13.9,1019.6,90,92,3.3,3,0,1.85,0.1,70,50.6
16.1,15.1,17.1,15.3,1017.7,95,100,0.1,0,0,2.45,0.2,50,26.2
14.1,10.3,16.2,12.9,1018.9,92,100,12.9,2,0,1.96,0.8,50,35.3
8.5,7,10.4,3.4,1027.1,70,95,0.5,0,0,3.2,0.2,20,55.5
4.9,3.1,7.1,2.2,1034.6,61,96,4,0,0,2.93,1.5,20,59.5
7.4,4.3,10.8,3.7,1032.6,46,25,0,0,10.1,19.07,3.1,20,28.7
10.4,8.1,13.5,2.5,1027.1,59,85,0,0,0.4,5.83,0.2,20,21.3
13,9.8,15.3,11.6,1022.7,92,95,3.5,0,0.2,5.01,0.8,20,29.6
16.1,14.8,17.4,15.7,1018.2,98,100,42.5,0,0,2.45,0,60,28.8
16.6,15.9,17.4,15.9,1017.9,96,91,32.8,0,0.2,6.38,0,50,25
17.6,16.2,19.9,15.5,1020,88,80,0,6,3.3,10.61,2.9,50,21.2
15.7,15.3,16.2,13.4,1019.9,86,93,0.3,1,0.1,4.2,0.4,70,43.1
12.4,10.7,15.6,11.2,1022.2,93,96,11.3,0,0,2.39,1.2,20,31.9
10.4,9.4,11.2,6.8,1024.4,79,94,0,0,0,3.55,1.1,10,27.3
12.5,10.3,14.3,8.6,1023.6,77,88,0,1,0.3,8.48,1.7,40,21.3
15.2,13.3,18.8,10.9,1021.8,76,45,0,18,9.2,17.42,3,40,9.1
14.8,12.3,18.6,8.4,1021.2,66,18,0,5,10.1,19.06,5.9,20,24.4
13.6,11.2,17.4,0.3,1024.9,39,13,0,0,10.2,20.26,3.9,20,44.7
13.7,9.9,18.1,1.7,1026.1,36,2,0,0,10.2,21.46,6,20,20.5
14.8,11.6,19.6,4.3,1023.9,52,0,0,0,10.2,21.65,2.4,40,16.7
16.7,12.7,21.2,7.2,1020.8,54,29,0,0,10.2,20,4.7,40,17.2
16.6,15.3,17.3,9.8,1017.5,64,77,0.2,0,0.1,4.84,1.4,40,22
18.8,17.2,22.4,16.4,1014.9,86,80,0,8,2.4,11.52,2.1,40,15.8
19.2,17.6,21.6,18.5,1013.4,95,86,0.1,1,0.6,6.89,0.4,30,13.9
23.1,21.3,25.9,21.1,1012.5,89,76,0,0,3.5,10.58,1.5,200,10.2
21.7,17.4,24.6,18.1,1014.8,81,82,0,0,3.9,12.16,5.6,20,15.3
13.2,11.4,17.5,6.6,1024.3,64,88,0.3,0,0,3.9,2.5,20,33.5
12.8,10.9,15.1,6,1025.4,63,89,0,0,0.7,9.03,2.3,20,23.5
12.9,11.6,14.4,8.9,1024.1,77,91,1.7,0,0,2.9,0.5,20,19.2
13.7,11.7,15,11.8,1021.9,89,95,3.4,5,0,4.09,1.7,40,18.6
15.3,14.6,16.3,13.3,1020.3,88,94,4.4,7,0,1.54,0.8,40,22.2
16,12.5,20.1,9.6,1023.2,67,55,2.4,0,5.9,14.64,3.1,20,23.9
15,14.7,15.9,11,1022.2,77,82,0,11,0,3.33,1.4,70,44.7
16.1,14.6,17.6,14.7,1020.6,91,88,0.5,10,0.3,6.13,0.2,50,24.4
15.5,13.7,16.7,14.3,1022.3,92,88,0.5,1,0,2.59,1.7,20,19.3
13.7,12.3,15.5,10,1027.5,78,88,0,0,0,6.32,2.3,20,28
14.8,13.5,16.8,10.5,1028.9,76,87,0,0,0.1,6.58,1.2,20,20.4
15.2,14,17.6,11.6,1027.4,79,88,0,7,0.2,7.28,1.8,30,15.2
15.5,13.8,17.5,11.7,1024.7,79,79,0,5,5,15.89,3,20,9.1
16.6,13.3,20.9,11.5,1023.8,72,49,0,4,9.5,21.09,4,20,9.2
18.5,14.4,24.8,10.1,1024.4,61,19,0,7,10.7,23.04,5.3,40,16.9
16.5,14.6,19.7,11.5,1024.7,73,43,0,16,9.9,22.16,4.2,70,34.2
16.6,14.4,20.6,11.4,1023.8,72,32,0,2,10.6,23.18,4.2,60,27.1
18.7,15.4,23.8,14,1020.9,75,46,0,1,10,21.61,3.4,40,14.7
20.2,18.1,23.2,16.9,1018.1,82,71,0,1,3,12.93,3.8,40,15.4
20.8,19.2,23.1,16.9,1016.7,79,83,0,0,0.5,8.09,1.8,30,13.3
21.8,19.2,25.9,18,1015.8,79,72,0,0,7.6,17.17,3,220,6.6
19.7,18.9,21.3,18.2,1014.9,91,76,0.2,0,0,5.64,3,40,13.8
20.1,18.9,21.5,18.9,1012.5,93,88,0,4,0.3,6.48,1.6,40,15.3
20.8,17.1,22.9,19.9,1012.5,95,88,15.5,0,0.6,6.37,0.5,50,15.1
13.4,10,17.2,12.2,1019.5,93,93,16.8,0,0,1.96,1.5,20,39.7
11.9,10,14.3,8,1022.6,77,93,0.1,0,0,5.82,2.5,20,25
13.6,12.7,14.5,11.4,1017.7,87,100,0.1,3,0,2.63,2.1,50,36
15.8,14.4,17,15.1,1014.5,96,99,6.8,1,0,2.97,0.3,50,22.8
15.3,14.2,16.5,12.4,1018,83,89,0.8,1,1.1,5.69,1.9,20,26.7
14.8,14,15.5,11.1,1017.1,79,94,0,4,0,2.61,1.4,70,38
15.3,14.1,16.3,13.6,1015,90,100,1.1,9,0,2.97,0.9,60,33.2
16.5,15.6,17.4,16,1014.3,97,97,2.2,4,0,4.4,1.2,50,26.5
19.5,17.2,21.9,19,1012,97,92,0,0,0.1,4.8,1.4,30,13.1
22.4,20.3,24.9,21.4,1013,94,85,0,1,1.5,9.35,0.8,40,12.5
19,17.6,23.1,17.4,1014.7,91,96,0.3,10,0,4.65,1.5,50,28
17.1,16.4,18.2,16.3,1014.8,95,95,59.6,0,0.1,3.68,0,60,38.3
16.6,15.9,17.3,16,1013.4,96,100,1.7,4,0,2.44,0.4,50,33.5
18.4,17.1,20.6,18,1012.8,97,95,8.7,0,0.6,3.9,0.7,40,22
15.3,12.7,17.7,14.9,1020.2,98,99,33.4,0,0,1.51,0.5,70,42
13.7,11.6,15.7,9.2,1023.9,75,88,1.4,0,0.2,7.06,0.7,20,19.4
15.8,12.6,20.2,9.8,1023.6,68,22,0,0,11.1,25.62,4.4,70,13.4
17.3,14.6,22.4,8.4,1024.1,58,19,0,0,11.1,24.95,4.2,30,14.6
16.9,15.2,19.9,10,1024.1,65,58,0,0,5.6,17.91,4.1,60,26.9
17.7,15.7,19.4,9.6,1021.4,59,74,0,0,2.4,11.71,3.4,50,20.5
20,18.4,22.2,16.3,1018.3,79,89,0,16,2.4,10.16,1.2,40,14.8
21.5,19.1,25.5,18.9,1015.3,86,83,0,11,6.1,16.57,3.4,50,4.5
21.9,19.9,25.3,19.5,1014.5,86,83,0,3,3.6,13.21,2.9,50,8.3
21.3,19.8,23.8,19.6,1015.6,90,81,0,0,1.5,9.82,1.6,40,14.5
23,21,26.5,20.7,1014.6,87,88,0,0,2.3,13.05,2.1,50,9.2
23.6,20.7,28.1,21.4,1012.5,88,84,4.3,0,2.2,11.74,2.1,120,8
22.3,20.7,24.4,20.8,1013.3,91,78,0,0,1,10.65,2.3,40,14.8
23.1,21.5,26.5,21.6,1013.3,91,83,0,0,6.9,18.81,3.4,70,20
23.9,22.4,26.9,22.3,1013.2,91,84,0,1,1.8,12.34,2.1,40,10
25.3,23.2,27.9,22.9,1013.3,87,84,0,1,2.5,12.66,2.9,40,9.1
25.7,24.4,27.5,23.2,1011.6,86,88,0,0,1.2,8.31,3.9,200,17.3
23.3,21.3,26.3,21.9,1009.2,92,93,22.1,0,0,2.73,1.4,190,20.5
21.5,20.1,22.8,19.9,1010.1,91,89,0.4,0,0,4.26,1.5,70,31.8
20.3,19.9,21.3,19.3,1009.1,94,88,11.4,0,0,2.69,0,70,29.8
21.8,20.9,25.1,21.6,1005.5,98,93,76.4,0,0,0.97,1.3,40,14.5
23.1,21.6,25.2,22.8,1008.5,98,88,0.7,0,0,1.5,0,30,11.2
21.1,20.6,23.5,20.6,1011.4,97,88,3.4,2,0,1.86,1.4,30,20
24.7,20.6,28.1,22.7,1010.5,89,81,0,0,3.5,12.61,2.1,210,15.3
25.9,24.1,27.5,24.2,1010.9,90,86,0,0,1.1,9.14,4.2,190,16
23.1,20.1,26.7,20.8,1014.4,87,81,23.7,1,1.2,8.85,2.8,80,19.6
20.5,20.1,21.8,18.1,1017.4,86,88,0,0,0,4.36,1.7,70,35.3
21.6,20.2,22.9,19.5,1014.6,88,89,0,1,0.2,9.26,1.4,40,20.8
24.6,22,28.4,22.3,1012.5,87,80,0,0,4.8,17.75,3,30,7.3
23.7,21,26.1,22,1010.7,90,81,8.3,0,1,7.96,1.7,300,11.1
24.9,22.6,27.7,22.8,1008.2,88,81,2.8,0,0.3,7.59,1.2,240,13
24.4,23.2,26.1,23.2,1008.7,93,84,41.4,0,1.4,6.85,3.2,190,8.5
26,23.9,28.4,24.3,1009.8,90,83,12.4,0,3.1,12.33,1.2,180,12.9
27.2,26,28.5,24.5,1009.5,86,87,0,0,1.3,9.17,2.6,200,24.1
26.8,25.4,29.1,24,1008.2,85,83,0.9,6,3.6,13.29,4.1,230,20.2
26,24.7,28.2,23,1010.4,84,78,1.7,0,4.6,12.34,3.4,50,12.5
24.1,22.9,26.3,19.6,1013.9,76,68,0,0,6,18.27,4.2,90,30.5
22.5,20.8,23.4,18.7,1012.2,80,89,1.5,1,0.3,7.39,1.8,60,27
22.2,20.4,23.4,20.9,1011.5,92,90,3.1,2,0.5,12.76,1.3,50,23.7
25.6,22.8,29.8,23.6,1011,89,82,0.3,2,2,12.24,4.2,50,11.1
26.5,22.8,30.8,23.9,1011.4,86,84,30.7,0,3.1,14.16,4.5,220,11.8
25.8,23.2,28.2,23.4,1011.4,87,82,0,0,2.7,13.32,1.5,40,9.2
28.1,26.2,30.9,25.1,1010.5,84,85,0,0,2,13.21,3.1,180,15.4
28.4,27.2,30.5,25.3,1009.9,83,84,0,0,2.9,14.04,1.2,190,15.5
28.7,27.1,31,25.1,1010.6,81,69,0,0,4.7,16.31,6.1,170,12.1
28.7,27.3,31.2,25.2,1011.4,82,80,0,0,3.8,16.11,2.8,150,9.5
28.7,26.9,30.6,25,1010.1,81,69,0,0,3.9,14.85,3.7,170,16.3
26.6,23.7,28.4,24.3,1008.1,87,84,60.3,0,0.3,2.74,0,220,12
25.5,23.4,28.8,20.6,1008.6,75,62,0,0,8.8,23.96,5.4,80,26
25.1,23.7,27.6,21.4,1009.8,80,78,0,3,5,19.2,4.7,70,28.6
25.5,24.4,27.8,22.2,1012.4,82,88,0,2,1.2,13.35,1.6,50,24.9
25.4,24,27.7,23.4,1014.2,89,86,4.7,1,2.8,9.13,4.8,70,28.3
26.6,24.4,29.8,23.7,1012.1,85,75,1,0,7.7,21.85,4.3,50,15.7
24.8,22.5,27.1,19.4,1011.2,73,69,0.3,0,7.2,18.54,5,10,21.9
23.7,23.2,24.6,20.1,1012.3,80,86,1.2,0,0.3,8.48,3.2,80,39.5
24.5,23.4,26.3,19.9,1012,76,79,0,0,4.8,19.7,3.7,70,30.3
25.5,24,28.1,22.5,1009.9,84,85,0,0,3.5,17.86,3.4,70,26.4
25.2,24.3,26.2,24.2,1006.9,94,88,16.1,0,0.1,4.28,0,40,22.3
26.5,24.7,28.3,24.3,1005.9,88,77,37.6,0,1.9,8.71,6,230,25.9
27.2,25.3,30.8,22.7,1007.8,77,63,0,0,5.6,17.33,0.3,20,11.3
26.8,24.8,28.9,23.2,1008.4,81,65,0,0,6.4,15.57,3.5,20,7.9
27.5,25.4,30.7,24.1,1007.9,82,61,0,0,7.6,18.81,3.7,180,7.4
28,26.2,30.9,24.7,1007.8,82,62,0,0,8.8,23.44,5.1,100,16.2
27.6,26.7,29.5,24.8,1007.6,85,84,0.1,0,1.8,10.39,2.5,70,34.8
27.5,26,29.1,25.5,1006.4,89,88,14.4,0,1.2,10.73,4,130,32.5
27.7,24.5,30.3,25.6,1007.6,89,89,62.9,0,1.2,6.53,0,200,24
29.1,27.2,31,26.1,1007.9,84,77,0.8,0,3.6,14.33,3.3,210,19
29.8,28,32.1,26,1008.8,80,73,0.1,0,9.8,25.14,6,220,22.8
29.9,28.7,31.8,25.7,1009.5,79,72,0,0,7,21.04,6.1,220,25.2
30.1,28.6,32.8,26.2,1007.8,80,73,0,1,7.2,22.64,5.1,230,31.7
30.3,28.7,33,26.3,1006,79,58,0,0,10,26.77,7.1,230,27.4
30.3,29,32.4,26.5,1006.5,80,77,0,0,5.2,18.63,3,220,28.8
28.7,24.7,33.8,25.4,1007.9,83,75,12.4,0,5.5,18.07,6.9,220,20.8
26.9,25,30.4,24.3,1008.8,86,87,7.6,0,0.7,11.06,0,20,9.8
26.2,24.8,29.1,24.7,1008.8,91,80,77.6,0,2.2,6.94,1.8,20,11.2
28.1,26.3,30.7,25.4,1008.1,86,75,0.4,0,5.7,17.09,2.9,20,9.5
27.1,24.1,30,25.1,1006.3,89,85,46.5,0,3.1,15.13,3.9,120,11.3
28.2,26.6,31.7,25.7,1005.7,86,79,0,0,6.5,20.19,3.1,120,13
27.9,26.6,31.1,25.8,1005.7,89,80,9.1,0,4.5,15.16,0,130,12.4
26.6,25.4,27.8,25.4,1005.9,93,85,85.5,0,0,1.88,0,230,20
27.1,25.4,29.2,25.8,1005.7,93,96,28.2,0,0,1.74,0.2,220,29.6
29.7,28.5,31.5,26.7,1005,84,90,0.1,0,1.3,11.78,3,220,24
30.2,29.2,31.7,26.6,1004.2,81,88,0,0,2.4,15.91,3.6,220,30
30.3,29.3,32,26.3,1005.3,79,86,0.6,0,1.6,11.69,3.5,210,29.5
29.4,28.2,31.4,25.9,1006.7,82,88,2.8,0,1.6,12.59,3.1,230,22.3
29.4,26.7,32.1,25.9,1008.2,82,85,2.5,0,7.2,19.66,4.2,220,12.8
29.3,27.7,30.8,26,1010.5,83,81,13.1,0,2.3,9.65,3.8,200,19.8
30.1,27.8,34.2,26.1,1010.3,80,41,0,0,12,28.18,6.1,130,12.4
30.8,28.6,34.4,26.3,1008.5,78,59,0,0,9.1,24.71,5.8,170,12
30.6,28.7,33.7,25.6,1009.3,75,51,0,0,10,23.49,5.9,200,12.4
30.5,28.5,33.7,25.3,1009.5,75,32,0,0,9.3,23.86,5.5,220,10.9
30.4,28.4,34.1,24.7,1008.4,72,20,0,0,11.4,27.73,6.4,210,9.6
31,28.8,35.2,25,1008.1,72,38,0,0,11.2,27.24,6,180,9
31.4,28.9,35.5,26.1,1008.9,74,39,0,0,10.6,25.31,7.1,150,9.1
31.3,29.4,35.1,26.3,1009.1,75,57,0,0,9.9,24.23,4.8,160,11.9
31.1,28.6,35.1,26.7,1007.5,78,61,1.7,0,8.6,24.14,6.3,60,15.6
29.1,26.3,32.3,26.3,1007.5,85,83,37.1,0,4.2,14.76,3.8,220,26.1
29,27.5,33.3,26.7,1010,87,79,20.4,0,3.9,16.3,4,160,23.4
30,27.8,33.1,26,1010.3,80,83,1.8,0,6.3,17.97,2.5,190,24.4
30.1,27.7,33,26,1008.9,79,78,3.4,0,5.3,17.72,4.6,190,21.9
29.4,26.9,32,26,1009.1,82,86,20.8,0,2.7,14.02,3.2,200,21.9
29.4,27.3,31.5,25.8,1008.7,82,84,2.7,0,1.8,11.12,2.4,190,25.1
30.1,28,33,25.9,1006.6,78,83,3.8,0,6.8,20.99,4.8,180,33
29,25.8,32.6,26.5,1007.5,87,88,9.8,0,5.4,18.68,1.9,120,22.8
27.3,24.7,28.8,26,1008.4,93,88,33.6,0,0.5,5.39,2.1,40,17.8
30.2,27.9,34,25.6,1005.9,77,53,0,0,10.5,23.57,5.4,60,13
31,28.1,34.2,25.9,1001,75,46,0,2,10.4,22.57,5.9,280,23.5
31.5,26.4,35.6,26.4,999,75,57,10.3,0,10,22.78,9,280,25
28.6,26.2,31.3,25,1000.3,81,88,1.7,0,2.5,12.74,5.6,240,18.8
28.9,26.1,31.1,26.1,1002.2,85,89,11.7,0,2.4,11.26,2.7,240,19.8
28.1,27,29,25.1,1003.8,84,88,0.1,0,0,6.58,1.8,230,16.3
28.6,25.6,31.7,26.1,1005,87,82,35.2,0,2.2,11.79,2.2,160,12.5
28.9,26.4,30.3,26.2,1006.8,86,83,10.2,0,0.2,6.14,2.2,230,14.3
30.2,28.6,33,26.4,1007,81,78,1,0,6.2,19.03,3.9,230,22.8
30.6,29,33.2,26.4,1008.1,79,69,0.3,0,8.5,23.85,6.6,240,25.1
30.6,29,33.2,26.2,1008.5,78,69,0,0,9.2,23.59,6.6,230,23.4
30.4,28.7,32.4,25.3,1007.5,74,72,0.6,0,10.1,24.07,6.3,230,23.7
29.9,26.7,32.3,25.8,1007.9,79,78,4.4,0,4.1,16.7,3.2,220,25.3
29.2,25.6,31.9,25.6,1009.8,82,70,16.8,0,6.4,20.06,2.4,220,22.7
30,27.5,33.3,25.3,1010.9,76,49,0.3,0,8.8,24,6.3,220,12.3
30,28.1,32.9,25.2,1010.3,76,29,0,0,11.4,27.42,7.1,240,14.7
30,28,32.8,25.4,1008.9,77,32,0,0,11.9,27.84,6,250,21.5
30.4,28,34,24.6,1008.4,72,21,0,0,12.1,27.72,7.9,240,16
30.8,28.3,35,25.5,1008.6,74,28,0,0,11,25.08,6.1,140,8.3
29.4,27,32,26.4,1008.3,84,57,8,0,7.4,22.06,4.9,60,17.5
30.2,28,33.4,25.3,1009.3,76,44,0,0,10.1,23.29,5.5,200,9.6
30.1,28.1,32.9,24.8,1009.7,74,29,0,0,11.8,27.42,7.8,240,13
30.3,27.6,33.7,24.9,1008.5,74,32,0,0,11.8,26.61,5.9,260,22.3
29.9,28.7,33.5,24.7,1006.6,74,49,0,0,6.3,15.47,4.5,270,16.1
30.1,27,33.9,24.9,1005.1,74,47,1.2,0,10.4,24.9,5.6,50,14.1
29.5,26.8,31.6,24.9,998.8,76,85,4.6,2,1.9,9.19,0,290,21.3
27.1,25.1,29.5,25,995.9,88,93,121,0,0.9,7.57,0.9,190,52.3
26.8,26.1,27.8,25.5,1006.3,93,86,17.3,0,0.2,6.95,3.2,120,14.3
26.9,26.1,28.6,26,1008.7,94,82,20.9,0,0.8,6.43,2.9,60,23.4
29.3,27,32.3,26,1008.3,83,58,0,0,8.5,22.66,4.6,50,11.1
30,27.4,33.2,25.4,1005,77,36,0,0,11.3,25.59,6.2,250,20.4
30.4,28.2,33.4,26.4,1002.8,80,61,0,0,9.7,23.29,5.2,250,22.3
30.5,28.6,33.4,26.3,1003,79,83,0,0,8.2,21.84,5.4,240,17.9
29.2,26.1,32.7,26.1,1001.8,83,83,33.5,0,4.5,10.16,0,260,10.9
26.7,24.7,29.3,25.1,1002.6,91,90,39.8,0,0.8,4.95,1.1,70,8
27.2,25.2,29.9,24.8,1003.2,87,85,42.1,0,3.1,8.3,0.9,240,9
28.1,26.9,29.4,25.5,1001.3,86,86,0.4,0,0.4,10.05,1.3,250,11
28.8,27.1,32.3,25.9,999.8,84,71,0,0,9,22.25,4.8,70,12
27.3,25.8,29.4,25.4,998.3,90,89,25.7,0,0.7,10.34,3.7,60,26.7
26.6,25.6,28.4,25.3,997.4,93,88,19.1,0,0.5,7.88,2.1,40,16.5
26.2,25.5,26.9,25.4,996,96,88,49.9,0,0,3.67,0.7,100,19.3
26.5,25.3,28,25.8,993.7,96,89,40.9,0,0.8,7.86,5.4,80,32.9
27,25.9,28.7,25.9,996.3,94,88,50.9,0,1.3,9.67,1.4,120,34.2
28.2,26.5,31.3,26.4,1003,90,84,10.5,0,5.2,19.58,3.5,70,19.9
29.2,27.4,32.4,26.8,1004.7,88,74,3.8,0,4.9,14.63,7.7,240,6.8
27.4,24.5,31.2,25,1003.2,87,58,39.9,0,5.2,14.51,4.8,230,12
29.3,27.3,33,25.8,1004.7,82,27,0,0,10,24.58,5.3,70,14.7
