Unnamed: 0,time,plant.TDryBulb.y,plant.yMod,plant.port_a.m_flow,plant.T_a.T,plant.port_a.p,plant.T_b.T,plant.port_b.p,plant.mFloEnt.m_flow,plant.senTemEnt.T,plant.senTemLvg.T,plant.byp.m_flow,plant.heaPumHea.port_a1.m_flow,plant.heaPumHea.P,plant.heaPumCoo.port_a2.m_flow,plant.heaPumCoo.P,plant.tow.port_a.m_flow,plant.tow.P,substation1.loaHea,substation1.loaCoo,substation1.port_a.m_flow,substation1.Ta,substation1.Tb,substation1.spaceHeating.port_a.m_flow,substation1.spaceHeating.TSouEnt.T,substation1.spaceHeating.TSouLvg.T,substation1.spaceHeating.pumSou.PPum,substation1.PHea,substation1.spaceCooling.port_a.m_flow,substation1.spaceCooling.mWseSou.m_flow,substation1.spaceCooling.mHPSou.m_flow,substation1.spaceCooling.TSouEnt.T,substation1.spaceCooling.TSouLvg.T,substation1.spaceCooling.pumWSESou.P,substation1.spaceCooling.pumHPSou.P,substation1.PCoo,pipWar1.port_a.p,pipWar1.port_b.p,pipCol1.port_a.p,pipCol1.port_b.p
19207,14743584.0,299.2017,1,178.12378,309.12537,1006529.4,305.14932,973324.7,178.12198,309.12964,305.14926,0.0006900907,6.155708e-12,0.0,0.00013569866,0.0,178.1217,141194.0,25602.746,1191320.2,-86.33359,309.14432,305.1341,1.3768207,309.14807,305.69894,0.0,2560.2747,87.71041,0.0,87.71041,305.14307,309.1437,0.0,16013.931,276601.2,1006529.4,1031014.94,948839.1,973324.7
19208,14744184.0,299.31195,1,156.15948,309.08676,1005018.44,305.14923,979497.6,156.1581,309.089,305.14917,0.00053039583,4.7312085e-12,0.0,0.00010429648,0.0,156.15788,96550.44,22133.133,1038686.25,-75.105064,309.1406,305.13217,1.1902378,309.1429,305.57693,0.0,2213.3132,76.295296,0.0,76.295296,305.13922,309.13995,0.0,10693.393,238191.89,1005018.44,1023837.7,960678.4,979497.6
19209,14744184.0,299.31195,0,156.15948,309.08676,1002509.25,305.14923,997490.75,0.0,309.089,305.14917,156.15938,-1.2141137e-24,0.0,1.2141137000000001e-24,0.0,4.478568e-16,0.0,22133.133,1038686.25,-75.105064,309.1406,305.13217,1.1902378,309.1429,305.57693,0.0,2213.3132,76.295296,0.0,76.295296,305.13922,309.13995,0.0,7486.933,238191.89,1002509.25,1021328.5,978671.5,997490.75
19210,14744332.0,299.32816,0,150.63219,309.0806,1002334.75,308.16357,997665.25,-5.0299347e-16,309.089,305.14917,150.6321,-1.3593362e-24,0.0,-1.799009e-24,0.0,-5.030184e-24,0.0,21292.602,1000297.7,-72.32357,309.15,305.5057,1.1450372,309.14462,305.55316,0.0,2129.2603,73.46861,0.0,73.46861,305.42047,309.20697,0.0,6705.7095,229272.97,1002334.75,1019845.4,980154.6,997665.25
19211,14744332.0,299.32816,0,150.63219,309.0806,1002334.75,308.16357,997665.25,-7.0875224e-15,309.089,305.14917,150.6321,-1.915196e-23,0.0,-2.5331565e-23,0.0,-7.087522e-23,0.0,21292.602,1000297.7,-72.32357,309.15,305.5057,1.1450372,309.14462,305.55316,0.0,2129.2603,73.46861,0.0,73.46861,305.42047,309.20697,0.0,6705.7095,229272.97,1002334.75,1019845.4,980154.6,997665.25
19212,14744932.0,299.34265,0,131.2027,309.58185,1001771.3,309.32803,998228.7,-5.4760007e-15,309.089,305.14917,131.20264,-1.4797287e-23,0.0,-1.9571838e-23,0.0,-5.475999e-23,0.0,18271.768,853602.7,-62.991566,311.76428,308.9129,0.98258793,310.46246,305.49768,0.0,1827.1768,63.97415,0.0,63.97415,308.82446,312.34915,0.0,4429.665,217068.72,1001771.3,1015056.0,984944.0,998228.7
19213,14744932.0,299.34265,1,131.2027,309.58185,1003542.56,309.32803,985527.1,131.20172,309.089,305.14917,0.00037441234,3.3398137e-12,0.0,7.362407e-05,0.0,131.20157,49713.61,18271.768,853602.7,-62.991566,311.76428,308.9129,0.98258793,310.46246,305.49768,0.0,1827.1768,63.97415,0.0,63.97415,308.82446,312.34915,0.0,6327.6064,217068.72,1003542.56,1016827.25,972242.44,985527.1
19214,14744932.0,299.34262,1,131.19958,309.58206,1003542.4,309.32504,985527.8,131.19861,309.089,305.14917,0.0003743945,3.3396547e-12,0.0,7.362056e-05,0.0,131.19846,49722.688,18271.334,853580.0,-62.990017,311.76474,308.9131,0.9825645,310.4628,305.49768,0.0,1827.1333,63.972584,0.0,63.972584,308.82468,312.3495,0.0,6327.149,217065.17,1003542.4,1016826.44,972243.75,985527.8
19215,14744932.0,299.34262,1,131.19958,309.58206,1003542.4,309.32504,977837.94,131.19812,309.089,305.14917,0.00053421326,0.00011597933,0.0,131.19777,0.0,131.19797,49722.15,18271.334,853580.0,-62.990017,311.76474,308.9131,0.9825645,310.4628,305.49768,0.0,1827.1333,63.972584,0.0,63.972584,308.82468,312.3495,0.0,7335.567,217065.17,1003542.4,1016826.44,964553.8,977837.94
19216,14745444.0,299.28287,1,115.46402,310.84726,1002743.6,305.29324,982835.1,115.46289,310.70743,305.15,0.00041375603,8.982774e-05,0.0,115.46262,6.9369,115.462776,67179.34,16550.588,753067.75,-55.195274,312.21567,306.7816,0.89002925,311.65338,305.584,0.0,1655.0588,56.085304,0.0,56.085304,306.87344,311.67126,0.0,4978.531,185575.92,1002743.6,1013032.3,972546.44,982835.1
19217,14745444.0,299.28287,1,115.46402,310.84726,1002743.6,305.29324,982835.1,115.46289,310.70743,305.15,0.00041375603,8.982774e-05,0.0,115.46262,6.9369,115.462776,67179.34,16550.588,753067.75,-55.195274,312.21567,306.7816,0.89002925,311.65338,305.584,0.0,1655.0588,56.085304,0.0,56.085304,306.87344,311.67126,0.0,4978.531,185575.92,1002743.6,1013032.3,972546.44,982835.1
19218,14745600.0,299.25,1,110.99859,311.08694,1002535.5,305.20563,984137.1,110.99754,310.99445,305.14993,0.00038237212,8.3014216e-05,0.0,110.9973,0.0,110.99744,64334.156,16250.123,729352.6,-53.13769,311.59338,306.12027,0.8738713,311.58746,305.63565,0.0,1625.0123,54.011562,0.0,54.011562,306.18958,310.92252,0.0,4431.804,174584.92,1002535.5,1012043.75,974628.8,984137.1
19219,14746044.0,298.82495,1,98.48393,311.06525,1001996.0,305.1542,987512.4,98.48311,311.12256,305.1491,0.00030101146,6.535058e-05,0.0,98.48291,0.0,98.483025,42627.906,15646.8545,665404.56,-47.938614,310.03302,305.33252,0.84142977,310.8358,305.7977,0.0,1564.6854,48.780045,0.0,48.780045,305.35968,309.644,0.0,3158.3162,150978.27,1001996.0,1009481.06,980027.3,987512.4
19220,14746044.0,298.82495,1,98.48393,311.06525,1001996.0,305.1542,991845.44,98.48338,311.12256,305.1491,0.00021095843,1.8817814e-12,0.0,4.148267e-05,0.0,98.48329,42628.254,15646.8545,665404.56,-47.938614,310.03302,305.33252,0.84142977,310.8358,305.7977,0.0,1564.6854,48.780045,0.0,48.780045,305.35968,309.644,0.0,2725.0454,150978.27,1001996.0,1009481.1,984360.3,991845.44
19221,14746524.0,297.7761,1,84.43408,310.48004,1001467.1,305.14926,994006.1,84.43368,310.59396,305.1486,0.00015506093,1.3831675e-12,0.0,3.0491046e-05,0.0,84.43362,18193.584,15135.96,593805.3,-42.54785,309.3743,305.16058,0.8139558,310.05365,305.93054,0.0,1513.5961,43.36181,0.0,43.36181,305.17896,309.25204,0.0,1791.4451,131897.89,1001467.1,1006971.6,988501.6,994006.1
19222,14746524.0,297.7761,1,84.43408,310.48004,1001467.1,305.14926,994006.1,84.43368,310.59396,305.1486,0.00015506093,1.3831675e-12,0.0,3.0491046e-05,0.0,84.43362,18193.584,15135.96,593805.3,-42.54785,309.3743,305.16058,0.8139558,310.05365,305.93054,0.0,1513.5961,43.36181,0.0,43.36181,305.17896,309.25204,0.0,1791.4451,131897.89,1001467.1,1006971.6,988501.6,994006.1
19223,14746526.0,297.7715,1,84.383736,310.47784,1001465.4,305.14926,994013.3,84.38333,310.59183,305.1486,0.00015487605,1.3815183e-12,0.0,3.0454692e-05,0.0,84.38327,18129.652,15134.351,593550.44,-42.528973,309.37317,305.16037,0.81386924,310.05145,305.93088,0.0,1513.435,43.342842,0.0,43.342842,305.1787,309.25143,0.0,1788.5823,131835.34,1001465.4,1006963.4,988515.3,994013.3
19224,14746526.0,297.7715,1,84.383736,310.47784,1001465.4,305.14926,994013.3,84.38333,310.59183,305.1486,0.00015487605,1.3815183e-12,0.0,3.0454692e-05,0.0,84.38327,18129.652,15134.351,593550.44,-42.528973,309.37317,305.16037,0.81386924,310.05145,305.93088,0.0,1513.435,43.342842,0.0,43.342842,305.1787,309.25143,0.0,1788.5823,131835.34,1001465.4,1006963.4,988515.3,994013.3
19225,14749144.0,290.86243,1,31.767147,309.1765,1000207.7,305.14957,999151.56,31.76709,309.20547,305.14984,2.1949552e-05,1.9579354e-13,0.0,4.316144e-06,0.0,31.76708,139.03198,12936.439,336236.0,-23.73804,309.1176,305.08185,0.69567376,309.14307,305.80463,0.0,1293.6439,24.433716,0.0,24.433716,305.1036,309.11127,0.0,185.3046,72686.66,1000207.7,1001262.06,998097.2,999151.56
19226,14749144.0,290.86243,1,31.7543,309.1765,1000207.5,305.14957,999152.25,31.754242,309.20547,305.14984,2.1931803e-05,1.956352e-13,0.0,4.312654e-06,0.0,31.754232,138.8734,12936.439,336236.0,-23.73804,309.1176,305.08185,0.69567376,309.14307,305.80463,0.0,1293.6439,24.433716,0.0,24.433716,305.1036,309.11127,0.0,185.20366,72686.66,1000207.5,1001261.3,998098.44,999152.25
19227,14749200.0,290.85,1,31.731853,309.17035,1000207.2,305.14957,999153.44,31.731796,309.1986,305.14984,2.190081e-05,1.9535874e-13,0.0,4.3065593e-06,0.0,31.731789,137.7872,12867.402,336074.28,-23.729734,309.1166,305.08078,0.69196117,309.14075,305.7974,0.0,1286.7402,24.421696,0.0,24.421696,305.10226,309.11008,0.0,184.91005,72647.23,1000207.2,1001260.0,998100.6,999153.44
19228,14749635.0,290.81506,1,32.01186,309.12738,1000210.9,305.14972,999138.44,32.011803,309.15048,305.14996,2.2289027e-05,1.988217e-13,0.0,4.3828977e-06,0.0,32.011795,136.64008,12170.355,337473.62,-23.867706,309.10788,305.0734,0.6544765,309.12543,305.74304,0.0,1217.0355,24.522182,0.0,24.522182,305.09225,309.1004,0.0,188.10704,72929.625,1000210.9,1001276.4,998072.94,999138.44
19229,14749635.0,290.81506,1,32.01186,309.12738,1000210.9,305.14972,998680.6,32.011776,309.15048,305.14996,3.180381e-05,6.9047283e-06,0.0,32.011753,0.0,32.011765,136.63972,12170.355,337473.62,-23.867706,309.10788,305.0734,0.6544765,309.12543,305.74304,0.0,1217.0355,24.522182,0.0,24.522182,305.09225,309.1004,0.0,211.12024,72929.625,1000210.9,1001276.4,997615.1,998680.6
19230,14750484.0,290.82516,1,33.80837,309.0625,1000235.25,305.14978,998528.4,33.808273,309.0784,305.15,3.5473633e-05,7.70146e-06,0.0,33.80825,0.12055233,33.80826,153.10803,10212.559,346196.22,-24.607203,309.09033,305.06638,0.5491935,309.10388,305.6524,0.0,1021.25586,25.156397,0.0,25.156397,305.0796,309.08453,0.0,235.75479,74821.23,1000235.25,1001384.2,997379.4,998528.4
19231,14750484.0,290.82516,1,33.80837,309.0625,1000235.25,305.14978,998528.4,33.808273,309.0784,305.15,3.5473633e-05,7.70146e-06,0.0,33.80825,0.12055233,33.80826,153.10803,10212.559,346196.22,-24.607203,309.09033,305.06638,0.5491935,309.10388,305.6524,0.0,1021.25586,25.156397,0.0,25.156397,305.0796,309.08453,0.0,235.75479,74821.23,1000235.25,1001384.2,997379.4,998528.4
19232,14751084.0,290.86194,1,35.582703,309.02487,1000260.56,305.14993,998369.8,35.582596,309.03806,305.15,3.9294788e-05,8.531047e-06,0.0,35.582573,0.19666718,35.582584,174.04034,8675.344,354688.94,-25.309141,309.0818,305.0664,0.4665278,309.09372,305.60245,0.0,867.53436,25.77567,0.0,25.77567,305.0762,309.07846,0.0,261.87183,76692.67,1000260.56,1001495.75,997134.7,998369.8
19233,14751084.0,290.86194,0,35.582703,309.02487,1000130.3,305.14993,999869.7,0.0,309.03806,305.15,35.5827,0.0,0.0,3.202191e-16,8.849348999999998e-19,3.2021742000000003e-16,0.0,8675.344,354688.94,-25.309141,309.0818,305.0664,0.4665278,309.09372,305.60245,0.0,867.53436,25.77567,0.0,25.77567,305.0762,309.07846,0.0,175.73947,76692.67,1000130.3,1001365.44,998634.56,999869.7
19234,14751828.0,290.89758,0,37.755108,308.9849,1000146.7,308.34738,999853.3,9.167678e-16,309.03806,305.15,37.755104,2.4772893000000002e-24,0.0,3.2767012e-24,9.055259600000001e-27,9.167707600000001e-24,0.0,7021.222,364629.62,-26.169758,309.15,305.7717,0.37757528,309.1065,305.5546,0.0,702.1222,26.547333,0.0,26.547333,305.6801,309.3148,0.0,196.80447,79666.54,1000146.7,1001492.56,998507.44,999853.3
19235,14751828.0,290.89758,0,37.755108,308.9849,1000146.7,308.34738,999853.3,1.7901887e-15,309.03806,305.15,37.755104,4.8374627e-24,0.0,6.3983266e-24,1.7681963e-26,1.7901886e-23,0.0,7021.222,364629.62,-26.169758,309.15,305.7717,0.37757528,309.1065,305.5546,0.0,702.1222,26.547333,0.0,26.547333,305.6801,309.3148,0.0,196.80447,79666.54,1000146.7,1001492.56,998507.44,999853.3
19236,14752428.0,290.8868,0,39.17996,308.9986,1000157.94,309.00552,999842.06,1.1937032e-15,309.03806,305.15,39.17995,3.2256200000000003e-24,0.0,4.2685974e-24,1.1796393000000001e-26,1.1933997999999999e-23,0.0,6197.6523,369830.88,-26.794186,309.80402,307.14233,0.33328676,309.3194,305.52505,0.0,619.76526,27.127472,0.0,27.127472,307.02777,310.33978,0.0,212.34933,84174.5,1000157.94,1001579.7,998420.3,999842.06
19237,14752428.0,290.8868,1,39.17996,308.9986,1000315.94,309.00552,998023.56,39.17983,309.03806,305.15,4.7641424e-05,1.0343131e-05,0.0,39.1798,0.2165493,39.179813,212.57358,6197.6523,369830.88,-26.794186,309.80402,307.14233,0.33328676,309.3194,305.52505,0.0,619.76526,27.127472,0.0,27.127472,307.02777,310.33978,0.0,322.2538,84174.5,1000315.94,1001737.7,996601.8,998023.56
19238,14752800.0,290.85,1,39.691307,309.09692,1000324.2,306.90906,997971.6,39.691174,309.0439,305.15,4.8893093e-05,1.0614874e-05,0.0,39.69114,90.80399,39.69116,236.9523,6037.347,370868.06,-27.02429,310.49725,307.70374,0.32466614,309.60382,305.511,0.0,603.7347,27.348957,0.0,27.348957,307.644,311.08313,0.0,331.9927,86844.06,1000324.2,1001773.8,996522.0,997971.6
19239,14754334.0,290.64252,1,36.63725,310.05762,1000276.25,305.2233,998271.75,36.63714,309.96732,305.15,4.165841e-05,9.044198e-06,0.0,36.637108,0.08661365,36.637123,287.7341,7286.5483,343107.72,-24.773758,310.76636,305.92795,0.39184356,310.54208,305.51913,0.0,728.65485,25.165602,0.0,25.165602,305.96838,310.38605,0.0,265.5741,78063.79,1000276.25,1001564.44,996983.6,998271.75
19240,14754334.0,290.64252,1,36.63725,310.05762,1000276.25,305.2233,998271.75,36.63714,309.96732,305.15,4.165841e-05,9.044198e-06,0.0,36.637108,0.08661365,36.637123,287.7341,7286.5483,343107.72,-24.773758,310.76636,305.92795,0.39184356,310.54208,305.51913,0.0,728.65485,25.165602,0.0,25.165602,305.96838,310.38605,0.0,265.5741,78063.79,1000276.25,1001564.44,996983.6,998271.75
19241,14754934.0,290.5607,1,34.24265,310.11005,1000241.3,305.1735,998490.3,34.24255,310.11337,305.15,3.6390826e-05,7.900586e-06,0.0,34.242527,0.0,34.242542,253.93831,8079.7456,323413.1,-23.181551,310.13055,305.4993,0.43449876,310.36868,305.56104,0.0,807.97455,23.61605,0.0,23.61605,305.52634,309.8093,0.0,222.20616,71825.14,1000241.3,1001411.06,997320.56,998490.3
19242,14754934.0,290.5607,1,34.24265,310.11005,1000241.3,305.1735,999014.1,34.242584,310.11337,305.15,2.5503741e-05,2.2749746e-13,0.0,5.0150365e-06,0.0,34.242573,253.93901,8079.7456,323413.1,-23.181551,310.13055,305.4993,0.43449876,310.36868,305.56104,0.0,807.97455,23.61605,0.0,23.61605,305.52634,309.8093,0.0,196.84683,71825.14,1000241.3,1001411.06,997844.44,999014.1
19243,14756400.0,290.35,1,29.185064,309.64856,1000175.3,305.15195,999283.9,29.185015,309.74255,305.14993,1.8526414e-05,1.6525834e-13,0.0,3.643015e-06,0.0,29.185007,134.61937,9240.936,279410.6,-19.808504,309.3388,305.1448,0.49694324,309.65024,305.6738,0.0,924.0935,20.305447,0.0,20.305447,305.1634,309.23663,0.0,130.83601,60421.37,1000175.3,1001116.56,998342.6,999283.9
19244,14757659.0,290.10062,1,27.561268,309.2667,1000156.3,305.15024,999361.3,27.561226,309.33777,305.14996,1.6523121e-05,1.4738068e-13,0.0,3.2489136e-06,0.0,27.561218,90.847534,6642.2573,257439.98,-18.32905,309.15,305.0761,0.35719597,309.32306,305.69208,0.0,664.22577,18.686245,0.0,18.686245,305.0901,309.11542,0.0,109.36501,55293.02,1000156.3,1001030.0,998487.6,999361.3
19245,14757659.0,290.10062,1,27.561268,309.2667,1000156.3,305.15024,999361.3,27.561226,309.33777,305.14996,1.6523121e-05,1.4738068e-13,0.0,3.2489136e-06,0.0,27.561218,90.847534,6642.2573,257439.98,-18.32905,309.15,305.0761,0.35719597,309.32306,305.69208,0.0,664.22577,18.686245,0.0,18.686245,305.0901,309.11542,0.0,109.36501,55293.02,1000156.3,1001030.0,998487.6,999361.3
19246,14758259.0,289.96945,1,27.32713,309.14066,1000153.7,305.1501,999372.06,27.327085,309.19635,305.14996,1.6243885e-05,1.4488725e-13,0.0,3.1939474e-06,0.0,27.32708,79.78011,4394.971,248381.22,-17.786589,309.11188,305.0632,0.23634525,309.2579,305.68475,0.0,439.49713,18.022934,0.0,18.022934,305.07288,309.0898,0.0,103.47616,53250.6,1000153.7,1001017.8,998507.94,999372.06
19247,14758259.0,289.96945,0,27.32713,309.14066,1000076.8,305.1501,999923.2,0.0,309.19635,305.14996,27.327126,9.745827400000001e-24,0.0,-9.7458274e-24,0.0,-1.5300634e-16,0.0,4394.971,248381.22,-17.786589,309.11188,305.0632,0.23634525,309.2579,305.68475,0.0,439.49713,18.022934,0.0,18.022934,305.07288,309.0898,0.0,80.27805,53250.6,1000076.8,1000940.94,999059.06,999923.2
19248,14759336.0,289.78854,0,27.101412,308.98633,1000075.56,308.39053,999924.44,-7.259106e-16,309.19635,305.14996,27.10141,-1.9615618e-24,0.0,-2.5944667e-24,0.0,-7.259129e-24,0.0,826.68854,229836.08,-16.655563,309.15,305.81067,0.044456244,309.22,305.67532,-0.0040256977,82.66885,16.70002,0.0,16.70002,305.7114,309.31665,0.0,72.26441,49655.445,1000075.56,1000930.56,999069.44,999924.44
19249,14759336.0,289.78854,0,27.101412,308.98633,1000075.56,308.39053,999924.44,-7.259106e-16,309.19635,305.14996,27.10141,-1.9615618e-24,0.0,-2.5944667e-24,0.0,-7.259129e-24,0.0,826.68854,229836.08,-16.655563,309.15,305.81067,0.044456244,309.22,305.67532,-0.0040256977,82.66885,16.70002,0.0,16.70002,305.7114,309.31665,0.0,72.26441,49655.445,1000075.56,1000930.56,999069.44,999924.44
19250,14759767.0,289.75507,0,26.931007,308.94965,1000074.6,308.7763,999925.4,3.3341673000000005e-16,309.19635,305.14996,26.931004,9.010187e-25,0.0,1.1923553e-24,0.0,3.333388e-24,0.0,110.99055,220421.62,-16.05531,309.3542,306.47467,0.0059686597,309.22324,305.6746,-0.009449826,11.099054,16.061277,0.0,16.061277,306.3604,309.7277,0.0,68.368614,48379.906,1000074.6,1000922.75,999077.25,999925.4
19251,14759767.0,289.75507,0,26.936975,308.94965,1000074.7,308.7763,999925.3,-4.4451156e-16,309.19635,305.14996,26.936974,-1.2011626e-24,0.0,-1.5887264e-24,0.0,-4.445119e-24,0.0,110.99055,220421.62,-16.061277,309.3542,306.47467,0.0,309.22324,305.6746,0.0,0.0,16.061277,0.0,16.061277,306.3604,309.7277,0.0,68.3866,48379.906,1000074.7,1000923.0,999077.0,999925.3
19252,14759936.0,289.7504,0,26.828047,308.94174,1000074.06,308.87036,999925.94,1.3366997000000002e-16,309.19635,305.14996,26.828043,3.612043e-25,0.0,4.7766834e-25,0.0,1.3367126000000001e-24,0.0,8.603998,216269.9,-15.780411,309.47842,306.7321,0.0,309.22324,305.6746,0.0,0.0,15.780411,0.0,15.780411,306.61914,309.927,0.0,66.60943,47831.055,1000074.06,1000918.06,999081.94,999925.94
19253,14759936.0,289.7504,1,26.828047,308.94174,1000148.1,308.87036,999394.75,26.828007,309.19635,305.14996,1.5656811e-05,1.3964337e-13,0.0,3.0783492e-06,0.0,26.828,66.07719,8.603998,216269.9,-15.780411,309.47842,306.7321,0.0,309.22324,305.6746,0.0,0.0,15.780411,0.0,15.780411,306.61914,309.927,0.0,86.187256,47831.055,1000148.1,1000992.1,998550.8,999394.75
19254,14759936.0,289.7504,1,26.828032,308.94174,1000148.1,308.87024,999394.75,26.827991,309.19632,305.14996,1.5656793e-05,1.3964321e-13,0.0,3.0783458e-06,0.0,26.827984,66.079155,8.598136,216269.34,-15.780374,309.47845,306.73212,0.0,309.22324,305.6746,0.0,0.0,15.780374,0.0,15.780374,306.61917,309.92703,0.0,86.18694,47830.98,1000148.1,1000992.1,998550.8,999394.75
19255,14759936.0,289.7504,1,26.828032,308.94174,1000148.1,308.87024,999073.1,26.82797,309.19632,305.14996,2.2341554e-05,4.851022e-06,0.0,26.827955,0.0,26.827965,66.078995,8.598136,216269.34,-15.780374,309.47845,306.73212,0.0,309.22324,305.6746,0.0,0.0,15.780374,0.0,15.780374,306.61917,309.92703,0.0,96.59147,47830.98,1000148.1,1000992.1,998229.1,999073.1
19256,14760000.0,289.75,1,26.78154,308.94,1000147.6,308.5453,999076.3,26.781479,309.17175,305.14996,2.2264376e-05,4.8342918e-06,0.0,26.781464,5.067814,26.781473,69.172554,0.0,214627.56,-15.669029,309.53104,306.82623,0.0,309.22324,305.6746,0.0,0.0,15.669029,0.0,15.669029,306.71442,310.00543,0.0,95.57012,47609.31,1000147.6,1000989.75,998234.2,999076.3
19257,14760030.0,289.75,1,26.757074,308.93942,1000147.3,308.40158,999078.0,26.757013,309.15298,305.14996,2.2223818e-05,4.8255e-06,0.0,26.756998,12.286485,26.757008,69.39846,0.0,213816.89,-15.613874,309.55692,306.86993,0.0,309.22324,305.6746,0.0,0.0,15.613874,0.0,15.613874,306.75894,310.04297,0.0,95.05903,47496.9,1000147.3,1000988.5,998236.9,999078.0
19258,14760030.0,289.75,1,26.76992,308.93942,1000147.5,308.40158,999077.1,26.769861,309.15298,305.14996,2.224511e-05,4.830116e-06,0.0,26.769846,12.292385,26.769854,69.508095,0.0,213816.89,-15.613874,309.55692,306.86993,0.0,309.22324,305.6746,0.0,0.0,15.613874,0.0,15.613874,306.75894,310.04297,0.0,95.12477,47496.9,1000147.5,1000989.1,998235.5,999077.1
19259,14761044.0,289.75,1,36.882854,309.0436,1000279.94,305.77783,998248.5,36.88274,309.0028,305.15,4.2218813e-05,9.165863e-06,0.0,36.882713,2.9115117,36.88273,157.24196,0.0,166177.67,-12.212543,310.52557,307.2779,0.0,309.22324,305.6746,0.0,0.0,12.212543,0.0,12.212543,307.3243,311.0306,0.0,119.336136,38211.438,1000279.94,1001580.7,996947.8,998248.5
19260,14761044.0,289.75,1,36.882854,309.0436,1000279.94,305.77783,998248.5,36.88274,309.0028,305.15,4.2218813e-05,9.165863e-06,0.0,36.882713,2.9115117,36.88273,157.24196,0.0,166177.67,-12.212543,310.52557,307.2779,0.0,309.22324,305.6746,0.0,0.0,12.212543,0.0,12.212543,307.3243,311.0306,0.0,119.336136,38211.438,1000279.94,1001580.7,996947.8,998248.5
19261,14761045.0,289.75,1,36.899834,309.0438,1000280.2,305.77664,998246.94,36.89972,309.003,305.15,4.2257692e-05,9.174304e-06,0.0,36.899693,2.8992243,36.899708,157.46214,0.0,166119.25,-12.208272,310.52634,307.27728,0.0,309.22324,305.6746,0.0,0.0,12.208272,0.0,12.208272,307.32385,311.031,0.0,119.382484,38198.387,1000280.2,1001581.8,996945.3,998246.94
19262,14761045.0,289.75,1,36.899834,309.0438,1000280.2,305.77664,998246.94,36.89972,309.003,305.15,4.2257692e-05,9.174304e-06,0.0,36.899693,2.8992243,36.899708,157.46214,0.0,166119.25,-12.208272,310.52634,307.27728,0.0,309.22324,305.6746,0.0,0.0,12.208272,0.0,12.208272,307.32385,311.031,0.0,119.382484,38198.387,1000280.2,1001581.8,996945.3,998246.94
19263,14763600.0,289.75,1,79.30394,309.4188,1001294.25,305.15015,991902.7,79.303406,309.4324,305.15,0.00019518356,4.2375024e-05,0.0,79.303276,0.6399921,79.30335,1996.3314,0.0,44150.88,-3.2247639,310.799,305.61765,0.0,309.22324,305.6746,0.0,0.0,3.2247639,0.0,3.2247639,305.7131,310.42422,0.0,126.492584,9818.772,1001294.25,1006157.44,987039.5,991902.7
19264,14763671.0,289.75,1,79.35126,309.40735,1001295.8,305.15012,991893.06,79.35072,309.42212,305.15,0.00019541655,4.2425607e-05,0.0,79.35059,0.3614305,79.35067,1989.2699,0.0,44151.062,-3.2243547,310.7897,305.60175,0.0,309.22324,305.6746,0.0,0.0,3.2243547,0.0,3.2243547,305.6948,310.40598,0.0,126.626015,9811.739,1001295.8,1006164.7,987024.2,991893.06
19265,14763671.0,289.75,1,79.35126,309.40735,1001295.8,305.15012,991893.06,79.35072,309.42212,305.15,0.00019541655,4.2425607e-05,0.0,79.35059,0.3614305,79.35067,1989.2699,0.0,44151.062,-3.2243547,310.7897,305.60175,0.0,309.22324,305.6746,0.0,0.0,3.2243547,0.0,3.2243547,305.6948,310.40598,0.0,126.626015,9811.739,1001295.8,1006164.7,987024.2,991893.06
19266,14764271.0,289.75,1,79.68364,309.27634,1001306.7,305.15,991825.0,79.6831,309.2999,305.14996,0.00019705706,4.278177e-05,0.0,79.682976,0.0,79.683044,1886.6425,0.0,44167.023,-3.2219994,310.70132,305.48605,0.0,309.22324,305.6746,0.0,0.0,3.2219994,0.0,3.2219994,305.55923,310.25385,0.0,127.58553,9756.359,1001306.7,1006215.75,986915.94,991825.0
19267,14764271.0,289.75,1,79.68364,309.27634,1001306.7,305.15,994661.6,79.68328,309.2999,305.14996,0.0001381037,1.2319064e-12,0.0,2.7156593e-05,0.0,79.68322,1886.6549,0.0,44167.023,-3.2219994,310.70132,305.48605,0.0,309.22324,305.6746,0.0,0.0,3.2219994,0.0,3.2219994,305.55923,310.25385,0.0,108.85056,9756.359,1001306.7,1006215.75,989752.56,994661.6
19268,14767027.0,289.75,1,80.12364,308.9837,1001321.1,305.15,994602.5,80.123276,308.98535,305.15,0.00013963309,1.2455488e-12,0.0,2.745733e-05,0.0,80.12322,1580.0078,0.0,44570.48,-3.2380836,310.1755,305.22092,0.0,309.22324,305.6746,0.0,0.0,3.2380836,0.0,3.2380836,305.24216,309.68158,0.0,110.593185,9622.087,1001321.1,1006283.7,989639.94,994602.5
19269,14767027.0,289.75,1,80.12364,308.9837,1001321.1,305.15,991734.44,80.1231,308.98535,305.15,0.00019923931,4.325554e-05,0.0,80.12297,0.0,80.12304,1579.9973,0.0,44570.48,-3.2380836,310.1755,305.22092,0.0,309.22324,305.6746,0.0,0.0,3.2380836,0.0,3.2380836,305.24216,309.68158,0.0,129.63019,9622.087,1001321.1,1006283.7,986771.9,991734.44
