age,player_height,player_weight,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,DR&DN
29,193.04,86.636072,2,55,82,12.5,2.9,2.3,2.6,0.023,0.065,0.158,0.593,0.099,85
36,193.04,99.79024,1,5,67,11.4,3.8,3.4,1.3,0.032,0.124,0.251,0.5,0.245,5
26,210.82,108.86208,2,45,79,8.5,5.6,1.2,0.9,0.08,0.19,0.151,0.6559999999999999,0.085,75
32,210.82,120.20188,1,1,81,16.6,12.5,1.3,1.4,0.10099999999999999,0.295,0.23800000000000002,0.5770000000000001,0.069,1
29,190.5,86.18248,Undrafted,Undrafted,29,7.4,1.4,2,0.6,0.027999999999999997,0.067,0.266,0.498,0.24,Undrafted
22,200.66,100.243832,2,40,53,3.3,2.3,0.7,-0.2,0.005,0.158,0.13,0.431,0.077,70
28,200.66,104.32616,2,35,70,11,7.6,7.3,6.7,0.036000000000000004,0.183,0.168,0.556,0.28600000000000003,65
20,215.9,102.0582,1,4,82,6.5,4.4,1.6,-10.3,0.018000000000000002,0.149,0.125,0.524,0.089,4
26,203.2,99.336648,1,11,81,7.8,2.5,1,-1.2,0.022000000000000002,0.087,0.14400000000000002,0.579,0.065,11
25,203.2,99.79024,Undrafted,Undrafted,21,5.9,3.6,1.2,-2.7,0.043,0.121,0.14400000000000002,0.48200000000000004,0.086,Undrafted
21,190.5,97.52228000000001,1,13,79,20.5,3.7,3.7,6.8,0.02,0.093,0.28300000000000003,0.541,0.18899999999999997,13
22,208.28,114.30518400000001,1,11,74,11.6,7.7,2,1.4,0.093,0.22699999999999998,0.214,0.5670000000000001,0.127,11
24,193.04,83.91452,1,10,63,12.7,4.3,6.2,-11.7,0.033,0.11699999999999999,0.21100000000000002,0.5379999999999999,0.32799999999999996,10
30,213.36,122.46983999999999,1,18,65,4.8,2.6,0.5,2.6,0.10099999999999999,0.166,0.183,0.6409999999999999,0.08,18
23,193.04,95.25432,1,19,67,17.5,2.6,2.9,3.5,0.016,0.061,0.204,0.597,0.128,19
32,190.5,85.275296,1,26,67,10,2.7,2.8,-3.3,0.023,0.081,0.161,0.58,0.145,26
25,205.74,93.89354399999999,Undrafted,Undrafted,22,4.7,3.5,0.4,-0.1,0.057999999999999996,0.161,0.124,0.585,0.040999999999999995,Undrafted
32,198.12,102.0582,1,18,80,8.3,2.9,1.8,-2.3,0.013000000000000001,0.092,0.136,0.534,0.087,18
34,193.04,90.7184,1,11,70,17.1,2.5,3,7,0.004,0.071,0.20600000000000002,0.614,0.149,11
34,182.88,83.91452,Undrafted,Undrafted,69,11.6,2.9,6.3,0.7,0.009,0.12,0.243,0.545,0.426,Undrafted
21,215.9,108.86208,2,32,43,3.7,2.9,0.6,5,0.10099999999999999,0.168,0.172,0.557,0.095,62
21,208.28,99.79024,2,35,36,5.6,4.4,0.9,-8.4,0.102,0.21600000000000003,0.16699999999999998,0.599,0.095,65
29,182.88,79.3786,Undrafted,Undrafted,82,10.9,2.7,4.4,0.8,0.013000000000000001,0.095,0.203,0.525,0.273,Undrafted
23,193.04,96.615096,2,42,16,6.3,1.6,1.3,-2.3,0.022000000000000002,0.113,0.27399999999999997,0.53,0.213,72
29,175.26,83.91452,2,60,32,15.2,2.1,4.8,-6.9,0.019,0.055999999999999994,0.276,0.508,0.268,90
23,190.5,77.11064,Undrafted,Undrafted,67,6.6,1.4,3.1,-0.8,0.018000000000000002,0.057999999999999996,0.195,0.49200000000000005,0.272,Undrafted
23,205.74,109.769264,Undrafted,Undrafted,18,4.4,2.3,0.9,-7.7,0.040999999999999995,0.11800000000000001,0.175,0.501,0.098,Undrafted
27,182.88,91.171992,2,34,20,8.6,2.3,3.8,1.2,0.013999999999999999,0.094,0.193,0.539,0.276,64
28,195.58,99.79024,1,17,14,4.4,2.9,1.2,5.4,0.026000000000000002,0.113,0.125,0.48,0.084,17
19,208.28,118.841104,2,47,11,1.2,0.8,0,-25.5,0.152,0.138,0.179,0.5579999999999999,0,77
25,190.5,86.18248,Undrafted,Undrafted,23,3,1.9,0.9,4.9,0.055999999999999994,0.14400000000000002,0.162,0.44299999999999995,0.13,Undrafted
31,210.82,118.841104,1,28,77,4.8,4.1,0.7,1.4,0.11800000000000001,0.156,0.15,0.601,0.068,28
21,210.82,111.13004,1,18,38,4,2.1,0.5,0.5,0.028999999999999998,0.20800000000000002,0.233,0.47600000000000003,0.098,18
29,213.36,120.20188,2,33,54,14,11.4,1,-2.8,0.121,0.317,0.235,0.573,0.068,63
26,203.2,102.0582,1,7,77,18.9,6.1,2,-6.1,0.027999999999999997,0.154,0.247,0.539,0.10099999999999999,7
22,203.2,117.93392,1,16,33,2.4,1.6,0.5,-0.8,0.065,0.152,0.146,0.5589999999999999,0.107,16
28,210.82,120.20188,1,7,51,10.3,6.9,2.2,-9.6,0.10400000000000001,0.244,0.218,0.598,0.18899999999999997,7
28,210.82,113.851592,1,21,79,5.9,4.6,0.9,-6.6,0.078,0.201,0.159,0.5429999999999999,0.08,21
28,203.2,102.511792,1,9,1,2,1,0,27.3,0,0.2,0.154,0.5,0,9
32,190.5,86.18248,2,45,75,17.3,4.1,4.8,0.2,0.023,0.105,0.25,0.5429999999999999,0.245,75
24,200.66,97.52228000000001,2,40,23,4.1,1.6,0.7,-0.6,0.03,0.078,0.11900000000000001,0.529,0.068,70
23,210.82,100.697424,1,15,75,26.9,10,4.8,2.8,0.06,0.218,0.307,0.598,0.237,15
24,193.04,83.91452,Undrafted,Undrafted,7,2.9,1,0.4,14.8,0.016,0.102,0.147,0.53,0.071,Undrafted
32,200.66,92.98635999999999,1,18,41,12.1,3.2,0.6,4.6,0.016,0.124,0.21899999999999997,0.5660000000000001,0.045,18
20,215.9,108.86208,1,13,17,2.1,2.2,0.5,-3.7,0.1,0.21600000000000003,0.17,0.429,0.097,13
25,198.12,104.779752,2,50,9,1,1,0.3,-18.1,0.10300000000000001,0.182,0.19,0.379,0.16699999999999998,80
27,190.5,79.3786,Undrafted,Undrafted,74,7.4,1.7,1.5,1,0.007,0.074,0.168,0.529,0.107,Undrafted
22,215.9,95.25432,2,43,18,1.2,1.2,0.1,-26.1,0.042,0.11599999999999999,0.163,0.295,0.027999999999999997,73
20,208.28,115.66596000000001,1,14,69,6.9,5.5,1.5,-0.6,0.086,0.19399999999999998,0.157,0.57,0.115,14
23,215.9,95.25432,2,43,1,2,0,0,-66.7,0,0,0.33299999999999996,1,0,73
25,180.34,86.18248,2,34,38,5.1,1.1,2.2,-14.5,0.013000000000000001,0.083,0.213,0.502,0.28,64
20,198.12,90.7184,1,8,43,5.7,2,2.8,-8.5,0.012,0.08,0.163,0.41700000000000004,0.195,8
25,182.88,88.45044,Undrafted,Undrafted,64,11,2.6,4.8,8.1,0.012,0.078,0.177,0.539,0.243,Undrafted
21,200.66,86.18248,1,26,48,5.8,2.2,1.1,3.7,0.023,0.13,0.174,0.528,0.107,26
33,198.12,88.45044,Undrafted,Undrafted,75,7.8,2.9,1.4,-1.6,0.013999999999999999,0.092,0.131,0.5429999999999999,0.075,Undrafted
24,203.2,102.0582,Undrafted,Undrafted,51,2.9,2.3,0.4,2,0.035,0.14400000000000002,0.106,0.48,0.04,Undrafted
24,193.04,95.25432,1,19,57,12.9,2.8,2.2,6.2,0.024,0.07,0.195,0.526,0.11,19
26,190.5,86.18248,Undrafted,Undrafted,3,3.7,0.7,1.3,25.8,0.067,0.05,0.214,0.688,0.33299999999999996,Undrafted
20,198.12,92.98635999999999,Undrafted,Undrafted,15,2.7,0.7,0.3,-4.7,0.01,0.08,0.213,0.377,0.057,Undrafted
33,190.5,85.275296,1,26,60,7.6,2.5,2.3,5.6,0.027999999999999997,0.075,0.147,0.5539999999999999,0.146,26
25,198.12,99.79024,2,59,1,0,1,0,-75,0,0.25,0,0,0,89
26,203.2,104.32616,2,50,59,4,1.5,0.6,-7.7,0.022000000000000002,0.135,0.17,0.613,0.107,80
33,200.66,92.98635999999999,1,18,73,9.2,2.5,0.5,4.6,0.019,0.1,0.19,0.555,0.040999999999999995,18
24,210.82,109.769264,1,15,72,27.7,12.5,5.9,12.5,0.066,0.273,0.314,0.644,0.294,15
25,198.12,100.697424,2,40,47,4.2,1.5,0.4,-0.8,0.026000000000000002,0.089,0.146,0.511,0.053,70
33,190.5,86.18248,2,45,36,13.7,3.1,4.8,1.3,0.019,0.087,0.22399999999999998,0.517,0.259,75
29,203.2,102.0582,1,9,72,11.5,4.5,3.4,5.1,0.026000000000000002,0.141,0.183,0.575,0.185,9
29,210.82,114.30518400000001,1,21,76,6.4,4.1,0.9,-3.8,0.072,0.225,0.19399999999999998,0.5720000000000001,0.106,21
23,195.58,89.811216,1,21,38,5.6,0.6,0.7,-13.6,0.007,0.047,0.23800000000000002,0.516,0.102,21
29,210.82,120.20188,1,7,43,5.3,4,0.6,-6.7,0.11900000000000001,0.218,0.21100000000000002,0.521,0.079,7
23,203.2,117.93392,1,16,41,2.3,1.3,0.4,-3.6,0.084,0.10400000000000001,0.168,0.542,0.088,16
20,195.58,89.811216,2,45,51,3.7,1.9,0.3,-6.8,0.065,0.11,0.16,0.49700000000000005,0.044000000000000004,75
27,203.2,102.0582,1,7,77,16.4,4.7,1.5,-1.5,0.021,0.111,0.20199999999999999,0.55,0.069,7
21,208.28,108.86208,1,20,58,7,3.8,1.5,-5,0.076,0.171,0.22699999999999998,0.526,0.155,20
30,213.36,120.20188,2,33,72,12.3,11.3,0.8,0.8,0.139,0.305,0.215,0.564,0.054000000000000006,63
22,200.66,99.79024,Undrafted,Undrafted,5,1.8,1,0.4,-27.6,0,0.14300000000000002,0.115,0.414,0.067,Undrafted
22,210.82,111.13004,1,18,19,6,3.5,0.8,-0.7,0.018000000000000002,0.214,0.18600000000000003,0.5379999999999999,0.096,18
28,190.5,79.3786,Undrafted,Undrafted,60,6.7,1.5,1.6,-3.4,0.012,0.071,0.185,0.502,0.132,Undrafted
32,210.82,118.841104,1,28,34,4.1,3.8,0.7,-3.2,0.088,0.161,0.128,0.531,0.073,28
26,213.36,109.769264,1,9,47,8.6,3.5,1.3,0.9,0.048,0.16399999999999998,0.21600000000000003,0.5870000000000001,0.129,9
20,208.28,113.398,2,47,3,0,1,0.3,-14.3,0.14300000000000002,0.25,0.267,0,0.2,77
21,190.5,92.98635999999999,2,31,61,8.1,2.2,1.1,-5,0.019,0.085,0.17800000000000002,0.517,0.08,61
26,200.66,92.98635999999999,1,20,81,15.1,3.2,3.6,1.7,0.013999999999999999,0.086,0.217,0.536,0.17,20
28,213.36,99.79024,1,20,3,2,1,0.3,-61.8,0.154,0.077,0.32299999999999995,0.436,0.2,20
22,190.5,97.52228000000001,1,13,77,23.8,4.1,4.2,6.8,0.022000000000000002,0.093,0.309,0.537,0.209,13
22,193.04,92.079176,1,17,27,4.9,2.4,1.1,12.6,0.036000000000000004,0.099,0.145,0.507,0.102,17
24,203.2,97.52228000000001,Undrafted,Undrafted,3,0,0,0,-53.3,0,0,0.33299999999999996,0,0,Undrafted
26,203.2,99.79024,Undrafted,Undrafted,81,7.5,4.8,1.2,-1.9,0.064,0.11900000000000001,0.135,0.53,0.07,Undrafted
27,203.2,102.0582,1,11,77,7.3,1.4,0.9,3.6,0.012,0.066,0.152,0.617,0.07,11
21,215.9,102.0582,1,4,46,5,4,1.2,-8.1,0.04,0.168,0.13,0.521,0.094,4
29,200.66,104.32616,2,35,66,7.4,7.3,6.9,10.7,0.031,0.18,0.128,0.526,0.261,65
22,208.28,111.13004,Undrafted,Undrafted,23,1.8,1.5,0.3,-10,0.055999999999999994,0.214,0.14800000000000002,0.6459999999999999,0.1,Undrafted
25,203.2,95.25432,Undrafted,Undrafted,15,3.3,1.3,0.3,-10.9,0.011000000000000001,0.091,0.134,0.514,0.045,Undrafted
25,193.04,88.45044,Undrafted,Undrafted,2,4,0.5,2.5,-17.5,0,0.036000000000000004,0.222,0.311,0.35700000000000004,Undrafted
23,200.66,100.243832,2,40,43,7.3,2.1,1.1,-2,0.01,0.105,0.16699999999999998,0.57,0.092,70
33,210.82,120.20188,1,1,9,12.8,9.2,0.4,-9.1,0.1,0.258,0.193,0.638,0.026000000000000002,1
27,210.82,108.86208,2,45,77,10.6,5.3,1.5,0.9,0.081,0.16,0.16699999999999998,0.682,0.10099999999999999,75
37,193.04,99.79024,1,5,72,15,4,4.2,-1.8,0.033,0.106,0.26899999999999996,0.51,0.264,5
20,205.74,94.34713599999999,1,29,9,2.1,0.6,0.2,10.6,0.019,0.105,0.25,0.415,0.083,29
30,193.04,86.636072,2,55,53,11.9,2.4,1.9,-0.3,0.023,0.057999999999999996,0.17,0.5670000000000001,0.093,85
30,208.28,102.0582,1,13,81,5.8,8.6,0.8,4.3,0.135,0.307,0.125,0.632,0.064,13
23,198.12,79.83219199999998,2,52,23,2.9,1,0.4,-7.8,0.038,0.065,0.157,0.44299999999999995,0.063,82
32,208.28,111.13004,1,6,51,2.3,1.8,0.5,-7.7,0.09,0.18899999999999997,0.128,0.698,0.131,6
25,193.04,83.91452,1,10,42,10.6,5.2,7.6,-2.2,0.037000000000000005,0.129,0.177,0.502,0.318,10
21,190.5,86.18248,2,31,53,5.7,1.8,2.4,-9.9,0.012,0.092,0.168,0.489,0.198,61
22,205.74,99.79024,Undrafted,Undrafted,3,3.3,2.3,0.7,5.6,0.14300000000000002,0.235,0.183,0.5710000000000001,0.125,Undrafted
23,195.58,90.7184,1,7,59,14.8,3.3,3.9,-10.8,0.019,0.098,0.248,0.531,0.242,7
27,210.82,113.398,1,3,67,13.7,9.8,1.7,-6.2,0.138,0.245,0.21899999999999997,0.594,0.12,3
29,185.42,92.98635999999999,1,18,78,15.9,4.6,5.5,11.1,0.035,0.10800000000000001,0.225,0.5770000000000001,0.26,18
30,193.04,97.52228000000001,1,7,68,16.2,2.2,1.9,8.1,0.007,0.059000000000000004,0.215,0.5489999999999999,0.09,7
27,208.28,107.95489599999999,Undrafted,Undrafted,5,1.4,4,0.8,-21.9,0.10800000000000001,0.348,0.11699999999999999,0.5,0.154,Undrafted
32,208.28,106.59411999999999,2,36,67,6.8,4.5,0.8,9.7,0.071,0.151,0.151,0.5479999999999999,0.055999999999999994,66
30,200.66,99.79024,1,2,73,6.8,4.5,3.9,1.3,0.022000000000000002,0.16699999999999998,0.158,0.504,0.242,2
29,195.58,97.52228000000001,1,17,62,7.5,3,1.8,-1.4,0.016,0.10099999999999999,0.14300000000000002,0.499,0.098,17
19,203.2,81.64656,2,39,22,0.9,1.1,0.7,7,0.064,0.113,0.151,0.24,0.163,69
21,213.36,117.93392,Undrafted,Undrafted,5,3,2.2,0,-17.1,0.055,0.12300000000000001,0.142,0.35700000000000004,0,Undrafted
20,205.74,97.068688,2,41,17,1.4,1.4,0.2,4.5,0.084,0.205,0.179,0.513,0.064,71
21,210.82,107.501304,1,22,80,10.9,8.4,1.4,-2.4,0.088,0.20800000000000002,0.158,0.632,0.076,22
33,213.36,108.86208,1,20,20,3.3,2.6,0.7,-12.1,0.077,0.174,0.16899999999999998,0.49200000000000005,0.11199999999999999,20
22,182.88,86.18248,2,39,8,0.8,1.5,1.3,-38,0.015,0.172,0.142,0.214,0.23800000000000002,69
23,187.96,86.18248,Undrafted,Undrafted,34,3.2,1.8,1.9,-6.5,0.022000000000000002,0.109,0.131,0.474,0.201,Undrafted
22,200.66,99.79024,1,3,74,13,4.2,1.4,2.4,0.032,0.122,0.215,0.547,0.079,3
23,195.58,83.91452,Undrafted,Undrafted,4,2.5,1.3,1,22.5,0,0.147,0.15,0.46,0.174,Undrafted
21,203.2,94.34713599999999,1,3,79,15.7,6,2.1,6.8,0.027999999999999997,0.157,0.218,0.547,0.098,3
32,205.74,106.59411999999999,1,5,77,12.3,4,1.8,-2,0.027000000000000003,0.11699999999999999,0.174,0.608,0.093,5
31,187.96,88.45044,1,19,42,12.1,2.5,8.2,-0.1,0.012,0.067,0.18600000000000003,0.528,0.366,19
24,195.58,78.92500799999999,Undrafted,Undrafted,6,4.5,8.2,2.2,10.7,0.1,0.198,0.10800000000000001,0.39799999999999996,0.115,Undrafted
25,205.74,99.79024,2,39,80,13.6,5.2,1,5.4,0.032,0.11800000000000001,0.15,0.5920000000000001,0.04,69
27,195.58,83.91452,1,12,79,15.3,5.5,2.2,0.7,0.027000000000000003,0.159,0.22,0.552,0.11900000000000001,12
30,190.5,90.7184,Undrafted,Undrafted,74,9.6,2.4,3.1,-5.1,0.013999999999999999,0.102,0.213,0.5579999999999999,0.249,Undrafted
26,193.04,92.98635999999999,1,19,60,4.2,1.6,2.6,-7.3,0.019,0.083,0.13,0.526,0.242,19
22,195.58,86.18248,1,13,33,3.4,1.2,0.6,-3.4,0.009,0.109,0.159,0.491,0.08,13
30,190.5,90.7184,1,11,34,6.1,1.8,3.5,-12.4,0.015,0.08,0.172,0.431,0.262,11
23,187.96,88.904032,2,32,39,4.4,1.7,1.8,-6.8,0.023,0.09,0.172,0.43200000000000005,0.184,62
30,187.96,88.45044,1,10,6,3.7,1.2,1.3,-25.5,0.013000000000000001,0.088,0.242,0.348,0.2,10
29,203.2,105.23334399999999,1,30,65,18.7,5.3,4,3.6,0.054000000000000006,0.094,0.218,0.5710000000000001,0.179,30
34,210.82,104.32616,1,9,42,7.1,5.7,2.1,1.8,0.078,0.247,0.191,0.5710000000000001,0.20199999999999999,9
31,193.04,95.25432,2,41,8,6.4,1.5,1,5.8,0.01,0.093,0.16899999999999998,0.647,0.096,71
23,190.5,86.18248,Undrafted,Undrafted,1,2,0,1,-25.8,0,0,0.17600000000000002,0.33299999999999996,0.25,Undrafted
27,198.12,98.88305600000001,2,33,76,13.7,3.8,2.4,-1.6,0.022000000000000002,0.096,0.16699999999999998,0.645,0.114,63
31,203.2,102.511792,Undrafted,Undrafted,82,12.1,4,5.7,7.7,0.013000000000000001,0.10800000000000001,0.17,0.581,0.262,Undrafted
25,213.36,113.398,1,3,64,27.5,13.6,3.7,7.6,0.075,0.292,0.327,0.593,0.185,3
21,208.28,106.59411999999999,1,19,61,19.5,9.8,2,-1.4,0.11199999999999999,0.196,0.23,0.627,0.102,19
28,210.82,99.336648,1,14,14,5.6,5.1,1,1.7,0.074,0.233,0.17300000000000001,0.5529999999999999,0.10800000000000001,14
30,195.58,92.98635999999999,Undrafted,Undrafted,1,0,0,0,50,0,0,0,0,0,Undrafted
25,203.2,99.79024,2,59,27,4.2,3.6,0.5,-6,0.055,0.162,0.12,0.51,0.043,89
19,210.82,109.769264,1,4,58,13.8,4.7,1.1,-2.3,0.049,0.132,0.231,0.591,0.074,4
25,208.28,108.40848799999999,1,25,42,2.7,1.7,0.4,4.4,0.031,0.185,0.153,0.528,0.078,25
24,190.5,102.965384,Undrafted,Undrafted,14,2.2,0.4,0.9,-12.3,0.008,0.044000000000000004,0.19699999999999998,0.37200000000000005,0.182,Undrafted
23,190.5,97.52228000000001,Undrafted,Undrafted,39,3.5,1.9,2.2,2,0.008,0.111,0.139,0.455,0.226,Undrafted
28,182.88,90.7184,2,34,30,6,1.9,2.8,-12.3,0.01,0.086,0.147,0.518,0.19399999999999998,64
21,213.36,112.94440800000001,2,43,28,1.9,1.7,0.5,9.6,0.089,0.11800000000000001,0.11199999999999999,0.562,0.1,73
24,205.74,104.32616,Undrafted,Undrafted,3,4,2.3,0.7,-4.5,0.059000000000000004,0.147,0.153,0.588,0.11800000000000001,Undrafted
30,175.26,83.91452,2,60,12,8.1,1.1,1.9,-5.5,0.023,0.04,0.27399999999999997,0.43700000000000006,0.198,90
30,182.88,79.3786,Undrafted,Undrafted,56,8.9,2.6,3.6,2.7,0.017,0.097,0.193,0.485,0.243,Undrafted
22,208.28,99.79024,2,35,49,5.8,4.2,1.1,-6.2,0.097,0.19699999999999998,0.166,0.586,0.12300000000000001,65
22,215.9,108.86208,2,32,59,8.9,6.1,1.1,1.8,0.10800000000000001,0.21600000000000003,0.19899999999999998,0.604,0.093,62
35,182.88,83.91452,Undrafted,Undrafted,38,10.9,2.5,5.6,3.2,0.016,0.106,0.263,0.495,0.45399999999999996,Undrafted
24,195.58,92.98635999999999,Undrafted,Undrafted,2,3,1.5,1,-2.2,0,0.14300000000000002,0.209,0.33299999999999996,0.2,Undrafted
35,193.04,90.7184,1,11,76,18.1,2.4,2.7,5.6,0.008,0.062,0.209,0.602,0.129,11
33,198.12,102.0582,1,18,11,6.7,1.6,1.9,-3.4,0,0.08,0.17600000000000002,0.444,0.133,18
26,205.74,97.52228000000001,Undrafted,Undrafted,4,20,8,1,-2.3,0.037000000000000005,0.196,0.23399999999999999,0.633,0.052000000000000005,Undrafted
29,205.74,102.965384,Undrafted,Undrafted,65,9.4,6.3,0.8,-5.8,0.071,0.218,0.185,0.5870000000000001,0.057999999999999996,Undrafted
23,210.82,108.86208,1,11,74,14.1,9.3,2.9,5.2,0.099,0.26899999999999996,0.226,0.63,0.18,11
31,213.36,122.46983999999999,1,18,75,12,7.5,0.7,-4.4,0.11199999999999999,0.203,0.19699999999999998,0.634,0.045,18
22,198.12,95.25432,1,28,30,1.3,0.8,0.8,-5.9,0.028999999999999998,0.084,0.134,0.374,0.15,28
28,198.12,106.59411999999999,2,34,80,11.9,4.8,1.7,4.4,0.027000000000000003,0.139,0.183,0.5379999999999999,0.09,64
23,210.82,124.7378,1,3,59,8.2,4.7,0.7,-5.5,0.084,0.196,0.198,0.603,0.064,3
25,205.74,97.52228000000001,2,47,71,7.6,3.1,0.7,2,0.040999999999999995,0.115,0.156,0.594,0.055999999999999994,77
23,213.36,104.32616,1,9,77,5.5,5.3,1.2,3.9,0.136,0.171,0.125,0.64,0.099,9
22,190.5,86.18248,2,33,73,9.3,2.3,3.2,-2.8,0.015,0.087,0.18600000000000003,0.5489999999999999,0.223,63
26,200.66,99.79024,Undrafted,Undrafted,16,5.1,2.1,0.4,-6.7,0.05,0.113,0.162,0.5479999999999999,0.05,Undrafted
39,195.58,83.91452,1,8,64,7.9,1.3,3.6,-15.1,0.006,0.061,0.198,0.522,0.28300000000000003,8
22,193.04,93.89354399999999,1,7,75,18.2,4.2,4.8,4.8,0.026000000000000002,0.10099999999999999,0.24100000000000002,0.5379999999999999,0.22,7
28,200.66,95.25432,2,50,58,6.7,3.1,0.7,0.7,0.048,0.099,0.125,0.59,0.047,80
29,195.58,99.79024,1,3,78,36.1,6.6,7.5,6.3,0.023,0.157,0.396,0.616,0.39399999999999996,3
32,203.2,108.86208,1,16,55,7.8,3.2,2.5,-4.6,0.018000000000000002,0.12300000000000001,0.177,0.522,0.16699999999999998,16
28,200.66,94.34713599999999,Undrafted,Undrafted,15,2.4,0.3,0.5,-11,0,0.053,0.153,0.503,0.097,Undrafted
33,200.66,107.501304,1,22,59,4.9,2.6,1.4,0.8,0.027000000000000003,0.096,0.10400000000000001,0.5539999999999999,0.093,22
24,203.2,111.13004,1,2,64,14.5,6.6,2.4,-6.2,0.045,0.187,0.23600000000000002,0.56,0.14,2
28,193.04,97.52228000000001,1,23,26,4.7,1.4,0.8,-6.5,0.018000000000000002,0.083,0.16,0.536,0.105,23
41,213.36,111.13004,1,9,51,7.3,3.1,0.7,-4.8,0.006,0.18,0.217,0.469,0.068,9
23,198.12,99.79024,2,45,18,7.5,1.7,0.9,-1.6,0.027999999999999997,0.076,0.207,0.499,0.079,75
23,200.66,90.7184,Undrafted,Undrafted,7,3.3,1.1,0,-12.6,0.038,0.15,0.17800000000000002,0.609,0,Undrafted
21,208.28,115.66596000000001,1,14,82,8.9,7.3,2.2,0.5,0.083,0.221,0.157,0.623,0.146,14
26,195.58,91.171992,1,7,19,3.9,0.9,0.2,-3.5,0.018000000000000002,0.089,0.185,0.541,0.035,7
22,208.28,104.32616,1,1,79,16.9,8.8,7.7,2.4,0.062,0.179,0.215,0.5820000000000001,0.341,1
24,198.12,97.52228000000001,Undrafted,Undrafted,4,6.5,0.8,1.8,-8.6,0,0.040999999999999995,0.215,0.452,0.18899999999999997,Undrafted
26,205.74,115.66596000000001,1,7,54,4.4,4.6,0.6,-7.7,0.099,0.205,0.128,0.602,0.064,7
30,208.28,113.398,1,1,75,24.5,7.5,5.4,0.5,0.036000000000000004,0.182,0.29600000000000004,0.581,0.268,1
30,220.98,131.54168,Undrafted,Undrafted,58,7.3,4.6,0.9,0.1,0.124,0.23199999999999998,0.222,0.664,0.128,Undrafted
24,210.82,113.398,1,22,50,14.2,8.1,1.4,-4.4,0.083,0.226,0.24100000000000002,0.529,0.085,22
26,198.12,92.98635999999999,1,27,70,14.1,3.5,3.8,-1.1,0.019,0.098,0.22,0.53,0.19899999999999998,27
30,203.2,97.975872,2,31,81,18,4.1,2,2.9,0.013000000000000001,0.113,0.21899999999999997,0.613,0.095,61
23,198.12,102.0582,Undrafted,Undrafted,8,4.9,3.8,0.4,-9.2,0.065,0.182,0.174,0.45399999999999996,0.04,Undrafted
29,193.04,95.25432,Undrafted,Undrafted,36,3.9,1.1,1.6,8.8,0.008,0.096,0.162,0.597,0.225,Undrafted
26,195.58,93.89354399999999,1,3,82,25.6,5,5.5,-1.8,0.027999999999999997,0.10400000000000001,0.27699999999999997,0.581,0.233,3
23,187.96,81.64656,Undrafted,Undrafted,16,1.4,0.2,0.9,8,0.016,0.038,0.22,0.413,0.298,Undrafted
21,205.74,86.18248,1,2,52,18.3,5.1,3,-1.5,0.022000000000000002,0.113,0.22699999999999998,0.555,0.127,2
27,190.5,88.45044,1,8,39,6.8,1.5,1.8,-12,0.012,0.07,0.17800000000000002,0.484,0.147,8
22,195.58,83.46092800000001,Undrafted,Undrafted,14,5.1,1.1,0.7,-6,0.013999999999999999,0.063,0.154,0.5670000000000001,0.063,Undrafted
31,213.36,122.46983999999999,1,10,81,12.5,4.9,1.2,11.5,0.013999999999999999,0.135,0.165,0.597,0.055,10
22,195.58,91.625584,2,42,74,4.3,2.5,1.2,0.7,0.032,0.092,0.113,0.469,0.087,72
23,205.74,98.88305600000001,1,20,34,8.3,4.6,1.5,0.9,0.05,0.13699999999999998,0.15,0.5710000000000001,0.091,20
25,190.5,86.18248,Undrafted,Undrafted,82,11.8,2.9,2.1,-0.3,0.008,0.096,0.171,0.586,0.105,Undrafted
26,193.04,97.068688,1,6,82,20.7,5,2.5,-0.6,0.036000000000000004,0.11,0.243,0.5870000000000001,0.11699999999999999,6
29,195.58,102.511792,Undrafted,Undrafted,15,2.6,0.5,0.8,-17.5,0.007,0.053,0.138,0.55,0.158,Undrafted
27,190.5,86.18248,1,10,70,21,4,3,6.5,0.025,0.087,0.248,0.5529999999999999,0.133,10
32,198.12,99.79024,2,34,53,6.4,1.8,0.7,-1.7,0.013999999999999999,0.09,0.17300000000000001,0.504,0.061,64
22,205.74,113.398,1,26,21,2,3,0.5,-16.8,0.081,0.23600000000000002,0.17,0.377,0.098,26
24,190.5,86.18248,1,14,40,6.3,1.8,2.7,-15.2,0.017,0.083,0.16899999999999998,0.519,0.225,14
24,203.2,102.0582,Undrafted,Undrafted,19,5,1.6,0.7,-4.9,0.013999999999999999,0.102,0.141,0.58,0.073,Undrafted
28,187.96,81.64656,1,19,63,9.9,2.8,2.4,-1.5,0.022000000000000002,0.065,0.16,0.496,0.114,19
24,200.66,92.532768,1,20,40,13.7,3.8,3.9,-0.2,0.03,0.1,0.235,0.509,0.231,20
26,193.04,90.7184,1,10,76,8.1,2.1,2.2,2.5,0.012,0.065,0.142,0.503,0.12,10
22,193.04,87.089664,Undrafted,Undrafted,57,7.3,1.9,0.7,-7.8,0.008,0.114,0.24,0.48700000000000004,0.079,Undrafted
20,193.04,90.264808,1,16,6,6.7,2.2,1.7,7.3,0.027999999999999997,0.087,0.166,0.5329999999999999,0.10099999999999999,16
23,205.74,99.79024,1,4,78,16,7.4,3.7,1.5,0.047,0.165,0.213,0.5379999999999999,0.166,4
